Date,Open,High,Low,Close,Adj Close,Volume,Monthly Total Return ,Monthly Risk Free Return,Equity Premium
10/1/1995,13.2,13.49,13.07,13.38,9.88812,0,0.035245865,0.004489905,0.03075596
11/1/1995,13.41,13.9,13.41,13.86,10.24285,0,0.007905232,0.004556271,0.003348961
12/1/1995,13.85,14.28,13.79,13.97,10.324143,0,0.040837186,0.004556271,0.036280915
1/1/1996,14.09,14.5,13.54,14.5,10.754479,0,0.008925983,0.004240994,0.004684989
2/1/1996,14.57,15.16,14.54,14.63,10.850903,0,-0.011688367,0.004199503,-0.01588787
3/1/1996,14.68,15,14.46,14.46,10.724812,0,0.026016378,0.004174608,0.02184177
4/1/1996,14.67,14.73,14.1,14.73,11.007494,0,0.035348485,0.004265888,0.031082597
5/1/1996,14.75,15.42,14.39,15.26,11.403551,0,0.009132941,0.004274186,0.004858755
6/1/1996,15.25,15.51,15.13,15.4,11.508176,0,-0.043268443,0.004307377,-0.04757582
7/1/1996,15.51,15.51,14.34,14.7,11.020854,0,0.014184834,0.004307377,0.009877457
8/1/1996,14.96,15.36,14.91,14.91,11.178297,0,0.063657621,0.004423535,0.059234086
9/1/1996,14.96,15.94,14.85,15.89,11.913018,0,0.024943633,0.004398645,0.020544988
10/1/1996,15.9,16.469999,15.9,16.24,12.213909,0,0.071862202,0.004274186,0.067588016
11/1/1996,16.23,17.450001,16.23,17.450001,13.123934,0,-0.031434606,0.004299079,-0.035733685
12/1/1996,17.440001,17.440001,16.58,16.91,12.717805,0,0.083922339,0.004265888,0.079656451
1/1/1997,16.790001,18.23,16.790001,18.23,13.831178,0,0.008194841,0.004332269,0.003862572
2/1/1997,18.25,18.99,18.01,18.379999,13.944988,0,-0.051923533,0.004282484,-0.056206017
3/1/1997,18.52,18.9,17.450001,17.450001,13.239392,0,0.080436304,0.004340566,0.076095738
4/1/1997,17.549999,18.860001,17.110001,18.860001,14.348321,0,0.057187778,0.004448424,0.052739354
5/1/1997,18.76,20.110001,18.76,19.969999,15.192786,0,0.046952687,0.004390348,0.042562339
6/1/1997,19.92,21.24,19.68,20.93,15.92314,0,0.078241015,0.004124815,0.0741162
7/1/1997,21.030001,22.58,21.030001,22.58,17.219017,0,-0.068739811,0.004365458,-0.073105269
8/1/1997,22.43,22.73,21.08,21.08,16.07515,0,0.047252894,0.004365458,0.042887436
9/1/1997,21.790001,22.42,21.33,22.1,16.85298,0,-0.028080533,0.00435716,-0.032437693
10/1/1997,22.27,23.030001,20.450001,21.440001,16.386322,0,0.052691489,0.004207801,0.048483688
11/1/1997,22.040001,22.790001,21.35,22.6,17.272894,0,-0.003102087,0.004332269,-0.007434356
12/1/1997,23.08,23.26,21.549999,22.530001,17.219395,0,0.047991645,0.004340566,0.043651079
1/1/1998,22.700001,23.4,21.77,23.290001,18.065933,0,0.066843372,0.004456721,0.062386651
2/1/1998,23.809999,24.93,23.799999,24.9,19.314795,0,0.048215717,0.004315674,0.043900043
3/1/1998,24.83,26.15,24.389999,26.129999,20.268888,0,0.010304961,0.004423535,0.005881426
4/1/1998,26.32,26.73,25.59,26.35,20.478838,0,-0.020318625,0.004290781,-0.024609406
5/1/1998,26.459999,26.620001,25.82,25.82,20.066935,0,0.067028621,0.00415801,0.062870611
6/1/1998,25.75,27.75,25.629999,27.610001,21.458097,0,0.001461317,0.004182906,-0.002721589
7/1/1998,27.870001,29.15,27.6,27.6,21.489477,0,-0.139761982,0.004240994,-0.144002976
8/1/1998,27.48,27.549999,24,24,18.686501,0,0.062975072,0.004240994,0.058734078
9/1/1998,25.07,26.74,24.459999,25.559999,19.901129,0,0.08267448,0.004124815,0.078549665
10/1/1998,24.68,27.709999,23.99,27.709999,21.616371,0,0.065643002,0.003635052,0.06200795
11/1/1998,28.08,30.4,28.040001,29.59,23.082943,0,0.06793324,0.003601839,0.064331401
12/1/1998,30.059999,32.080002,29.200001,31.67,24.705532,0,0.065712083,0.0038011,0.061910983
1/1/1999,31.52,33.619999,30.969999,33.619999,26.383512,0,-0.040053364,0.003726382,-0.043779746
2/1/1999,33.41,33.41,31.370001,32.299999,25.347647,0,0.041539136,0.003726382,0.037812754
3/1/1999,32.220001,34.450001,31.870001,33.669998,26.422741,0,0.003404329,0.003875813,-0.000471484
4/1/1999,33.98,35.639999,32.009998,33.599998,26.512846,0,-0.029906958,0.003734684,-0.033641642
5/1/1999,33.84,34.279999,31.9,32.610001,25.731667,0,0.067581004,0.003784496,0.063796508
6/1/1999,32.369999,34.889999,32.110001,34.889999,27.530746,0,-0.029344174,0.003875813,-0.033219987
7/1/1999,35.02,36.540001,33.82,33.82,26.734617,0,0.013217817,0.003975421,0.009242396
8/1/1999,33.82,35.709999,32.509998,34.27,27.090336,0,-0.018554193,0.00395052,-0.022504713
9/1/1999,34.630001,35.389999,33.259998,33.639999,26.592331,0,0.068178157,0.004141413,0.064036744
10/1/1999,33.82,35.959999,33.09,35.959999,28.46858,0,0.041933412,0.00405842,0.037874992
11/1/1999,35.799999,38.48,35.560001,37.5,29.687748,0,0.050186129,0.00425759,0.045928539
12/1/1999,37.860001,39.610001,37.860001,39.43,31.215681,0,-0.043946957,0.004406942,-0.048353899
1/1/2000,39.490002,39.490002,36.029999,36.799999,29.873554,0,0.020442602,0.004431832,0.01601077
2/1/2000,37.5,39.240002,36.639999,37.560001,30.490532,0,0.087143934,0.004788517,0.082355417
3/1/2000,37.869999,42.380001,37.130001,40.98,33.266808,0,-0.050117267,0.004805104,-0.054922371
4/1/2000,40.599998,41.560001,35.57,38.939999,31.640656,0,-0.041421376,0.004888034,-0.04630941
5/1/2000,39.349998,39.349998,35.419998,37.360001,30.356829,0,0.077733517,0.004838277,0.07289524
6/1/2000,38.189999,40.689999,38.189999,40.380001,32.810711,0,-0.044323819,0.004680695,-0.049004514
7/1/2000,40.419998,41.810001,38.279999,38.599998,31.388174,0,0.056164761,0.004888034,0.051276727
8/1/2000,38.599998,40.830002,38.43,40.830002,33.20153,0,-0.103376365,0.005211397,-0.108587762
9/1/2000,40.880001,40.880001,36.82,36.82,29.940725,0,-0.026177992,0.005244557,-0.031422549
10/1/2000,36.59,36.700001,33.639999,35.849998,29.167107,0,-0.112670345,0.005178236,-0.117848581
11/1/2000,35.639999,36.130001,32.029999,32.029999,26.05921,0,-0.046653673,0.005302583,-0.051956256
12/1/2000,32,34.27,29.6,30.57,24.871376,0,0.029236499,0.005161656,0.024074843
1/1/2001,29.25,31.719999,29.25,31.440001,25.609262,0,-0.125565706,0.004896327,-0.130462033
2/1/2001,31.629999,31.629999,27.73,27.73,22.587313,0,-0.096067795,0.004149711,-0.100217506
3/1/2001,27.84,27.84,24.23,25.190001,20.51837,0,0.086761505,0.004033521,0.082727984
4/1/2001,24.809999,27.74,23.76,27.43,22.378084,0,0.002184439,0.003576928,-0.001392489
5/1/2001,27.940001,29.23,27.42,27.49,22.427021,0,-0.015026939,0.003286261,-0.0183132
6/1/2001,27.73,28.4,26.76,27.08,22.092531,0,-0.001500319,0.003020434,-0.004520753
7/1/2001,27.440001,27.440001,26,27.01,22.05941,0,-0.069760364,0.00303705,-0.072797414
8/1/2001,27.07,27.190001,25.129999,25.190001,20.572987,0,-0.071576821,0.002945657,-0.074522478
9/1/2001,25.200001,25.370001,21.75,23.450001,19.151903,0,0.037623638,0.002804397,0.034819241
10/1/2001,23.469999,25.24,23.469999,24.299999,19.886194,0,0.084779528,0.001998003,0.082781525
11/1/2001,24.92,26.809999,24.92,26.450001,21.645666,0,-0.001513318,0.001706876,-0.003220194
12/1/2001,26.24,27.09,25.940001,26.41,21.612934,0,0.001165289,0.001482234,-0.000316945
1/1/2002,26.65,26.98,25.610001,26.370001,21.638134,0,-0.030025359,0.00144895,-0.031474309
2/1/2002,26.200001,26.200001,25.24,25.59,20.998098,0,0.021265324,0.001465592,0.019799732
3/1/2002,26.27,26.809999,25.870001,26.139999,21.449411,0,-0.072329205,0.001490555,-0.07381976
4/1/2002,26.200001,26.200001,24.09,24.27,19.95277,0,-0.019975646,0.001490555,-0.021466201
5/1/2002,24.43,24.950001,23.379999,23.790001,19.558155,0,-0.08598062,0.001473913,-0.087454533
6/1/2002,23.17,23.59,21.5,21.83,17.946798,0,-0.046096106,0.00144895,-0.047545056
7/1/2002,21.360001,21.950001,18.25,20.799999,17.138298,0,0.006230587,0.001415664,0.004814923
8/1/2002,20.16,22.09,19.17,20.93,17.245413,0,-0.112660119,0.001423986,-0.114084105
9/1/2002,20.110001,20.9,18.700001,18.700001,15.407988,0,0.091031127,0.001407343,0.089623784
10/1/2002,19.450001,20.879999,18.290001,20.42,16.876417,0,0.052002571,0.001307478,0.050695093
11/1/2002,20.719999,21.51,20.27,21.51,17.777254,0,-0.07528863,0.001199281,-0.076487911
12/1/2002,21.379999,21.379999,19.9,19.950001,16.487972,0,-0.022578845,0.00101615,-0.023594995
1/1/2003,20.59,21.08,19.209999,19.440001,16.119864,0,-0.0030914,0.00101615,-0.00410755
2/1/2003,19.540001,19.58,18.77,19.379999,16.070108,0,0.016377244,0.00098285,0.015394394
3/1/2003,19.190001,20.879999,18.59,19.700001,16.335459,0,0.068792563,0.0009995,0.067793063
4/1/2003,19.870001,21.120001,19.870001,21.030001,17.498772,0,0.032283536,0.000949549,0.031333987
5/1/2003,21.030001,21.719999,20.799999,21.719999,18.072912,0,0.010078017,0.000941224,0.009136793
6/1/2003,21.690001,22.790001,21.690001,21.940001,18.255972,0,0.027875737,0.000924572,0.026951165
7/1/2003,22.129999,22.92,22.129999,22.52,18.77203,0,0.022827763,0.000749719,0.022078044
8/1/2003,22.290001,23.040001,21.860001,23.040001,19.205482,0,-0.01839774,0.00079968,-0.01919742
9/1/2003,23.33,23.780001,22.620001,22.620001,18.855375,0,0.061366394,0.000816333,0.060550061
10/1/2003,23.139999,24.02,23.139999,24.02,20.048702,0,0.009117407,0.000791353,0.008326054
11/1/2003,24.24,24.299999,23.66,24.24,20.23233,0,0.027666647,0.00079968,0.026866967
12/1/2003,24.52,24.92,23.9,24.92,20.799906,0,0.023688885,0.0007747,0.022914185
1/1/2004,24.82,26.049999,24.82,25.48,21.298515,0,0.008597388,0.000791353,0.007806035
2/1/2004,25.57,26.09,25.41,25.700001,21.482416,0,-0.017664777,0.000766373,-0.01843115
3/1/2004,25.950001,25.950001,24.450001,25.25,21.106266,0,-0.013560083,0.00079968,-0.014359763
4/1/2004,25.4,25.959999,24.870001,24.870001,20.821995,0,0.01911647,0.000791353,0.018325117
5/1/2004,25.08,25.35,24.4,25.35,21.223867,0,0.009813932,0.000816333,0.008997599
6/1/2004,25.360001,25.84,25.200001,25.6,21.433182,0,-0.055478688,0.000899595,-0.056378283
7/1/2004,25.299999,25.299999,23.809999,24.190001,20.27648,0,-0.006636385,0.00110772,-0.007744105
8/1/2004,24.290001,24.290001,23.110001,24.030001,20.142363,0,0.011584746,0.001207604,0.010377142
9/1/2004,24.110001,24.67,23.99,24.309999,20.377064,0,0.017163868,0.001324123,0.015839745
10/1/2004,24.719999,24.92,23.870001,24.690001,20.729832,0,0.0377556,0.001423986,0.036331614
11/1/2004,24.68,25.950001,24.68,25.639999,21.527462,0,0.029589025,0.001590401,0.027998624
12/1/2004,26.08,26.450001,25.82,26.41,22.173956,0,-0.02374086,0.001856609,-0.025597469
1/1/2005,26.17,26.17,25.139999,25.610001,21.653727,0,0.011260007,0.001848291,0.009411716
2/1/2005,25.719999,26.129999,25.59,25.9,21.898926,0,-0.018706665,0.002089482,-0.020796147
3/1/2005,26.09,26.42,25.16,25.42,21.493078,0,-0.022311418,0.002297359,-0.024608777
4/1/2005,25.219999,25.67,24.48,24.809999,21.018847,0,0.047234461,0.002322301,0.04491216
5/1/2005,24.940001,26.15,24.940001,26.01,22.035482,0,-0.003466147,0.002413751,-0.005879898
6/1/2005,26.24,26.450001,25.860001,25.92,21.959236,0,0.046788665,0.002488568,0.044300097
7/1/2005,25.959999,27.309999,25.959999,27.120001,23.011095,0,-0.012989601,0.002604938,-0.015594539
8/1/2005,27.17,27.360001,26.450001,26.77,22.714123,0,0.001119865,0.002845946,-0.001726081
9/1/2005,26.719999,27.17,26.32,26.799999,22.739574,0,-0.006726922,0.00292904,-0.009655962
10/1/2005,26.77,26.77,25.790001,26.57,22.58712,0,0.042371567,0.002953966,0.039417601
11/1/2005,26.48,28.09,26.48,27.719999,23.564737,0,-0.006514819,0.003311179,-0.009825998
12/1/2005,28.08,28.219999,27.540001,27.540001,23.411716,0,0.026708834,0.003286261,0.023422573
1/1/2006,27.969999,28.65,27.83,28.219999,24.045441,0,-0.006399103,0.003394233,-0.009793336
2/1/2006,28.25,28.360001,27.57,28.040001,23.892063,0,0.012052897,0.003718079,0.008334818
3/1/2006,28.34,28.49,27.84,28.379999,24.181774,0,0.002109282,0.003842608,-0.001733326
4/1/2006,28.41,28.68,28.1,28.370001,24.232834,0,-0.03625025,0.003850909,-0.040101159
5/1/2006,28.280001,28.690001,27.059999,27.360001,23.370119,0,-0.005497297,0.003967121,-0.009464418
6/1/2006,27.74,27.75,26.15,27.209999,23.241999,0,-0.018551145,0.004041821,-0.022592966
7/1/2006,27.4,27.4,25.91,26.66,22.814808,0,0.029566196,0.004166309,0.025399887
8/1/2006,26.459999,27.459999,26.379999,27.459999,23.499426,0,0.026237004,0.004240994,0.02199601
9/1/2006,27.620001,28.27,27.190001,28.190001,24.12414,0,0.035626985,0.004199503,0.031427482
10/1/2006,28.030001,29.379999,28.030001,29.16,24.999104,0,0.021710479,0.00406672,0.017643759
11/1/2006,28.879999,30.049999,28.84,29.799999,25.547781,0,-0.001007483,0.004224398,-0.005231881
12/1/2006,29.68,30.190001,29.65,29.77,25.522055,0,0.028818652,0.004182906,0.024635746
1/1/2007,29.780001,30.59,29.780001,30.57,26.268267,0,-0.020156197,0.004174608,-0.024330805
2/1/2007,30.690001,31.07,29.780001,29.959999,25.744099,0,0.003665262,0.00425759,-0.000592328
3/1/2007,29.860001,30.540001,29.24,30.07,25.838631,0,0.044292819,0.004290781,0.040002038
4/1/2007,30.15,31.709999,30.15,31.370001,27.008821,0,0.034156541,0.004191205,0.029965336
5/1/2007,31.440001,32.459999,31.440001,32.459999,27.947285,0,-0.014272332,0.004083319,-0.018355651
6/1/2007,32.580002,32.669998,31.67,32,27.551245,0,-0.0139053,0.003933919,-0.017839219
7/1/2007,32.34,33.360001,31.49,31.49,27.170788,0,0.016690981,0.004008621,0.01268236
8/1/2007,31.700001,32.330002,30.35,32.02,27.628101,0,0.039796673,0.004124815,0.035671858
9/1/2007,32.360001,33.349998,31.66,33.32,28.749779,0,0.033735987,0.003336096,0.030399891
10/1/2007,33.689999,34.389999,33.099998,34.389999,29.736227,0,-0.034011679,0.003178277,-0.037189956
11/1/2007,33.73,34.139999,31.83,33.240002,28.741854,0,-0.000300861,0.003277955,-0.003578816
12/1/2007,33.080002,34.110001,32.580002,33.23,28.733208,0,-0.080640717,0.002621561,-0.083262278
1/1/2008,32.759998,32.799999,29.360001,30.59,26.507105,0,-0.014157027,0.002796087,-0.016953114
2/1/2008,31.01,31.139999,29.540001,30.16,26.134487,0,-0.010331599,0.001632001,-0.0119636
3/1/2008,30.18,30.440001,28.879999,29.85,25.865866,0,0.058679544,0.00154048,0.057139064
4/1/2008,30.799999,31.879999,30.27,31.59,27.429079,0,0.036062313,0.001149339,0.034912974
5/1/2008,32.130001,32.98,31.9,32.75,28.436287,0,-0.071504093,0.001190957,-0.07269505
6/1/2008,32.439999,33.09,30.49,30.49,26.473969,0,-0.01659914,0.001573761,-0.018172901
7/1/2008,30.59,30.59,29.219999,29.93,26.038151,0,0.01162611,0.001582081,0.010044029
8/1/2008,29.690001,30.790001,29.32,30.280001,26.34264,0,-0.123579348,0.001399021,-0.124978369
9/1/2008,29.940001,29.940001,25.51,26.76,23.280348,0,-0.192736897,0.001432307,-0.194169204
10/1/2008,26.370001,26.370001,19,22.02,19.199278,0,-0.089740095,0.000766373,-0.090506468
11/1/2008,21.91,22.74,17.129999,20.129999,17.55138,0,0.007916899,0.00038326,0.007533639
12/1/2008,18.51,20.42,18.51,20.290001,17.690884,0,-0.042965261,8.33E-06,-0.042973591
1/1/2009,20.99,21.209999,18.82,19.360001,16.946888,0,-0.076176212,9.17E-05,-0.076267912
2/1/2009,19.370001,20.58,17.940001,17.940001,15.703883,0,0.076176212,0.00019998,0.075976232
3/1/2009,17.18,20.1,16.73,19.360001,16.946888,0,0.091492505,0.000216643,0.091275862
4/1/2009,19.59,21.139999,19.59,21.139999,18.570545,0,0.043052115,0.000174985,0.04287713
5/1/2009,21.23,22.07,21.07,22.07,19.387506,0,0.010815878,0.00011666,0.010699218
6/1/2009,22.700001,22.790001,21.66,22.309999,19.598337,0,0.071468053,0.00011666,0.071351393
7/1/2009,22.379999,23.92,21.4,23.889999,21.050257,0,0.01948284,0.000158321,0.019324519
8/1/2009,24.25,24.6,23.52,24.360001,21.464397,0,0.041806812,0.000149989,0.041656823
9/1/2009,23.959999,25.700001,23.93,25.4,22.380777,0,-0.011420967,0.000124992,-0.011545959
10/1/2009,24.780001,26.42,24.709999,25.049999,22.126621,0,0.05664779,0.00011666,0.05653113
11/1/2009,25.23,26.950001,25.23,26.51,23.416227,0,0.030097251,4.17E-05,0.030055551
12/1/2009,26.860001,27.65,26.459999,27.32,24.131704,0,-0.043784184,5.00E-05,-0.043834184
1/1/2010,27.76,28.1,26.07,26.07,23.097914,0,0.036901568,5.00E-05,0.036851568
2/1/2010,26.459999,27.200001,25.799999,27.049999,23.966185,0,0.055020227,6.67E-05,0.054953527
3/1/2010,27.389999,28.790001,27.389999,28.58,25.32176,0,0.017538266,0.000108327,0.017429939
4/1/2010,28.76,29.84,28.76,29.02,25.769777,0,-0.086322375,0.000133324,-0.086455699
5/1/2010,29.370001,29.370001,26.08,26.620001,23.638577,0,-0.061188086,0.000133324,-0.06132141
6/1/2010,26.16,27.35,25.040001,25.040001,22.23554,0,0.074193154,0.000133324,0.07405983
7/1/2010,25.02,27.290001,24.93,26.9,23.948006,0,-0.048363019,0.000149989,-0.048513008
8/1/2010,27.469999,27.6,25.629999,25.629999,22.817369,0,0.098745157,0.000124992,0.098620165
9/1/2010,26.379999,28.42,26.379999,28.290001,25.185469,0,0.053379569,0.00011666,0.053262909
10/1/2010,28.360001,29.74,28.1,29.74,26.566387,0,0.009370749,0.000133324,0.009237425
11/1/2010,29.82,30.77,29.610001,30.02,26.816504,0,0.05129319,1.00E-04,0.05119319
12/1/2010,30.68,31.74,30.68,31.6,28.227896,0,0.021369937,0.000141657,0.02122828
1/1/2011,31.92,32.610001,31.77,32.189999,28.837616,0,0.026970527,1.00E-04,0.026870527
2/1/2011,32.66,33.599998,32.5,33.07,29.625965,0,0.000605063,0.000124992,0.000480071
3/1/2011,32.529999,33.209999,31.34,33.09,29.643896,0,0.032359009,0.000124992,0.032234017
4/1/2011,33.240002,34.099998,32.610001,34.099998,30.618832,0,-0.007063037,7.50E-05,-0.007138037
5/1/2011,34.040001,34.07,33.029999,33.860001,30.403332,0,-0.016676704,3.33E-05,-0.016710004
6/1/2011,33.119999,33.299999,31.700001,33.299999,29.900509,0,-0.004233291,5.00E-05,-0.004283291
7/1/2011,33.790001,34.360001,33.07,33.07,29.774199,0,-0.057888224,2.50E-05,-0.057913224
8/1/2011,32.900002,32.900002,28.540001,31.209999,28.099562,0,-0.081752748,8.33E-05,-0.081836048
9/1/2011,30.879999,31.440001,28.76,28.76,25.89374,0,0.114038451,1.67E-05,0.114021751
10/1/2011,27.940001,32.869999,27.940001,32.150002,29.02158,0,-0.001556398,1.67E-05,-0.001573098
11/1/2011,31.299999,32.810001,29.870001,32.099998,28.976446,0,-0.009704191,8.33E-06,-0.009712521
12/1/2011,32.119999,32.369999,30.790001,31.790001,28.696613,0,0.064014579,8.33E-06,0.064006249
1/1/2012,32.27,33.93,32.27,33.779999,30.593687,0,0.047690256,1.67E-05,0.047673556
2/1/2012,34.07,35.580002,34.07,35.43,32.088058,0,0.030848511,5.00E-05,0.030798511
3/1/2012,35.669998,36.740002,34.82,36.540001,33.093353,0,-0.000582401,6.67E-05,-0.000649101
4/1/2012,36.880001,36.880001,35.5,36.43,33.074085,0,-0.066095373,5.83E-05,-0.066153673
5/1/2012,36.549999,36.560001,33.52,34.099998,30.958719,0,0.026336568,8.33E-05,0.026253268
6/1/2012,33.169998,35.16,33.169998,35.009998,31.784897,0,0.015551457,5.83E-05,0.015493157
7/1/2012,35.119999,35.68,34.310001,35.459999,32.283062,0,0.032735202,7.50E-05,0.032660202
8/1/2012,35.299999,36.860001,35.139999,36.639999,33.357342,0,0.017047881,9.17E-05,0.016956181
9/1/2012,36.630001,38.150002,36.57,37.27,33.930889,0,-0.028336443,7.50E-05,-0.028411443
10/1/2012,37.330002,37.73,36.060001,36.119999,32.982903,0,0.019465852,8.33E-05,0.019382552
11/1/2012,36.580002,36.84,34.900002,36.830002,33.631233,0,-0.004898657,9.17E-05,-0.004990357
12/1/2012,36.66,37.279999,35.98,36.650002,33.466888,0,0.048257117,6.67E-05,0.048190417
1/1/2013,37.599998,38.450001,37.459999,38.25,35.121506,0,0.009885799,4.17E-05,0.009844099
2/1/2013,38.630001,38.990002,37.93,38.630001,35.470432,0,0.033098736,5.83E-05,0.033040436
3/1/2013,38.720001,39.93,38.720001,39.93,36.664104,0,0.017759086,9.17E-05,0.017667386
4/1/2013,39.66,40.540001,38.98,40.540001,37.321041,0,0.01663455,5.83E-05,0.01657625
5/1/2013,40.220001,42.400002,40.220001,41.220001,37.947052,0,-0.023068961,4.17E-05,-0.023110661
6/1/2013,41.369999,41.610001,39.400002,40.279999,37.081673,0,0.054695612,3.33E-05,0.054662312
7/1/2013,40.560001,42.509998,40.560001,42.419998,39.16637,0,-0.017358327,3.33E-05,-0.017391627
8/1/2013,43.040001,43.169998,41.580002,41.689999,38.492374,0,0.043648539,3.33E-05,0.043615239
9/1/2013,42,44.400002,42,43.549999,40.209717,0,0.044466525,2.50E-05,0.044441525
10/1/2013,43.990002,45.759998,42.630001,45.400002,42.038052,0,0.023510236,1.67E-05,0.023493536
11/1/2013,45.490002,46.48,44.759998,46.48,43.038086,0,0.029466949,3.33E-05,0.029433649
12/1/2013,46.32,47.869999,45.900002,47.869999,44.325157,0,-0.026929978,5.00E-05,-0.026979978
1/1/2014,47.459999,48.119999,45.990002,46.439999,43.147411,0,0.053862864,5.83E-05,0.053804564
2/1/2014,45.380001,49.009998,45.380001,49.009998,45.535183,0,-0.018534217,1.67E-05,-0.018550917
3/1/2014,48.66,49.450001,47.580002,48.110001,44.698997,0,0.003405412,4.17E-05,0.003363712
4/1/2014,48.68,48.799999,46.310001,48.150002,44.851475,0,0.034697376,4.17E-05,0.034655676
5/1/2014,48.32,49.849998,47.990002,49.849998,46.435017,0,0.021433594,2.50E-05,0.021408594
6/1/2014,49.880001,50.93,49.849998,50.93,47.441029,0,-0.014184303,3.33E-05,-0.014217603
7/1/2014,51.349998,51.650002,50.09,50.09,46.772861,0,0.046038879,3.33E-05,0.046005579
8/1/2014,49.950001,52.450001,49.689999,52.450001,48.97657,0,-0.021974627,2.50E-05,-0.021999627
9/1/2014,52.52,52.52,50.959999,51.310001,47.912067,0,0.032602812,2.50E-05,0.032577812
10/1/2014,50.57,52.869999,48.400002,52.869999,49.499878,0,0.029263076,1.67E-05,0.029246376
11/1/2014,52.880001,54.509998,52.630001,54.439999,50.969799,0,-0.01349999,8.33E-06,-0.01350832
12/1/2014,53.82,54.549999,51.639999,53.709999,50.286331,0,-0.011484524,1.67E-05,-0.011501224
1/1/2015,53.669998,54.130001,52.02,52.91,49.71212,0,0.061035742,3.33E-05,0.061002442
2/1/2015,53.419998,56.43,53.419998,56.240002,52.840847,0,-0.015229254,1.67E-05,-0.015245954
3/1/2015,56.709999,56.82,54.639999,55.389999,52.042217,0,0.001949054,1.67E-05,0.001932354
4/1/2015,55.150002,56.720001,55.150002,55.349998,52.143749,0,0.014528134,2.50E-05,0.014503134
5/1/2015,56.040001,56.759998,55.200001,56.16,52.90683,0,-0.018692189,8.33E-06,-0.018700519
6/1/2015,56.349998,56.73,54.830002,55.119999,51.927071,0,0.033603939,8.33E-06,0.033595609
